,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,neighborhood,available,five_day_dollar_price
3108,29275106,0.4,False,Buitenveldert - Zuidas,52.3271,4.86158,Entire home/apt,4,2.0,3.0,8,$275.00,5,1125,True,0,0,5.0,False,,68.75,1375.0,0.08,0.19,0.24,4.99,Buitenveldert - Zuidas,0.0410958904109589,
3109,29298781,1.0,True,De Baarsjes - Oud-West,52.36379,4.86229,Private room,2,1.0,1.0,1,$104.00,2,7,True,6,7,4.8,False,,52.0,208.0,0.04,0.19,0.18,4.99,De Baarsjes - Oud-West,,
3110,29302592,1.0,False,Oostelijk Havengebied - Indische Buurt,52.36777,4.93385,Entire home/apt,6,3.0,3.0,13,$419.00,1,1125,True,9,5,3.97,True,,69.83,419.0,0.11,0.16,0.24,10.99,Oostelijk Havengebied - Indische Buurt,0.4328767123287671,
3111,29304751,0.98,True,Oud-Noord,52.39666,4.91655,Entire home/apt,4,2.0,3.0,13,$225.00,4,30,True,0,0,4.94,False,,56.25,900.0,0.09,0.07,0.16,4.99,Oud-Noord,0.0,
3112,29307344,,False,Westerpark,52.37506,4.86475,Entire home/apt,2,1.0,2.0,7,$100.00,4,21,True,0,0,5.0,False,,50.0,400.0,0.06,0.16,0.17,4.99,Westerpark,0.0,
3113,29332959,,False,De Pijp - Rivierenbuurt,52.35422,4.88721,Private room,2,1.0,1.0,11,$100.00,2,1125,True,0,0,4.87,False,,50.0,200.0,0.07,0.12,0.17,4.99,De Pijp - Rivierenbuurt,,
3114,29335948,1.0,False,Slotervaart,52.34908,4.8416,Entire home/apt,2,1.0,1.0,7,$149.00,6,1125,True,0,1,5.0,False,,74.5,894.0,0.07,0.12,0.18,4.99,Slotervaart,0.0,
3115,29350469,0.0,False,Noord-West,52.40865,4.92418,Entire home/apt,4,2.0,3.0,6,$175.00,7,27,True,0,0,5.0,False,,43.75,1225.0,0.06,0.24,0.23,4.99,Noord-West,0.1095890410958904,
3116,29350903,0.83,False,De Pijp - Rivierenbuurt,52.35332,4.89381,Private room,2,1.0,2.0,6,$120.00,3,1125,True,2,1,4.7,True,,60.0,360.0,0.06,0.21,0.2,4.99,De Pijp - Rivierenbuurt,0.3041095890410959,
3117,29389947,,False,Oostelijk Havengebied - Indische Buurt,52.36704,4.93206,Entire home/apt,3,2.0,3.0,8,$140.00,5,21,True,0,0,4.71,False,,46.67,700.0,0.06,0.17,0.13,4.99,Oostelijk Havengebied - Indische Buurt,0.0,
3118,29435883,1.0,False,Watergraafsmeer,52.35321,4.94144,Entire home/apt,4,2.0,3.0,4,$130.00,4,1125,True,0,0,5.0,False,,32.5,520.0,0.04,0.18,0.17,4.99,Watergraafsmeer,0.0,
3119,29452517,0.56,False,Zuid,52.36127,4.88209,Entire home/apt,4,2.0,4.0,13,$325.00,2,12,True,0,1,4.59,False,,81.25,650.0,0.16,0.25,0.23,4.99,Zuid,,
3120,29456107,1.0,False,Oud-Noord,52.38813,4.90905,Entire home/apt,4,2.0,2.0,15,$246.00,5,30,True,0,0,5.0,False,,61.5,1230.0,0.09,0.15,0.3,4.99,Oud-Noord,0.019178082191780823,
3121,29456931,,False,Westerpark,52.3866,4.88288,Entire home/apt,4,2.0,3.0,24,$540.00,3,5,True,0,0,4.77,True,,135.0,1620.0,0.08,0.29,0.31,10.99,Westerpark,0.8410958904109589,
3122,29471672,,False,Centrum-West,52.37267,4.87725,Hotel room,4,2.0,3.0,17,$270.00,1,1125,True,0,0,,True,,67.5,270.0,0.06,0.23,0.21,4.99,Centrum-West,0.2958904109589041,
3123,29477986,0.96,True,Centrum-Oost,52.3678,4.92339,Private room,2,1.0,1.0,11,$116.00,3,1125,True,2,7,4.97,False,,58.0,348.0,0.07,0.14,0.21,4.99,Centrum-Oost,0.021917808219178082,
3124,29568363,0.76,True,Centrum-West,52.38285,4.88322,Private room,1,1.0,1.0,10,$59.00,5,30,True,0,0,4.62,False,,59.0,295.0,0.06,0.15,0.16,2.99,Centrum-West,0.40821917808219177,
3125,29578670,0.41,False,De Pijp - Rivierenbuurt,52.3571,4.88909,Entire home/apt,2,1.0,1.0,11,$160.00,4,1125,True,0,0,4.71,False,,80.0,640.0,0.07,0.17,0.21,4.99,De Pijp - Rivierenbuurt,0.4136986301369863,
3126,29604704,,False,De Pijp - Rivierenbuurt,52.35069,4.89704,Entire home/apt,4,2.0,2.0,7,$200.00,2,1125,True,0,0,4.88,False,,50.0,400.0,0.09,0.16,0.24,4.99,De Pijp - Rivierenbuurt,,
3127,29622686,,False,De Pijp - Rivierenbuurt,52.35172,4.89783,Entire home/apt,3,2.0,2.0,15,$395.00,2,3,True,14,4,4.96,False,,131.67,790.0,0.06,0.23,0.29,4.99,De Pijp - Rivierenbuurt,,
3128,29646624,0.76,False,De Baarsjes - Oud-West,52.36609,4.8678,Entire home/apt,2,1.0,1.0,14,$449.00,2,1125,True,21,2,5.0,True,,224.5,898.0,0.13,0.18,0.25,10.99,De Baarsjes - Oud-West,,
3129,29648361,0.55,False,Centrum-West,52.37719,4.89296,Private room,2,1.0,1.0,3,$199.00,2,30,True,1,1,4.69,True,,99.5,398.0,0.08,0.14,0.24,4.99,Centrum-West,0.5095890410958904,
3130,29655884,1.0,False,Noord-Oost,52.39077,4.95462,Private room,4,1.0,3.0,5,$168.00,2,5,True,6,2,4.88,False,,42.0,336.0,0.09,0.1,0.22,4.99,Noord-Oost,,
3131,29668487,1.0,False,De Baarsjes - Oud-West,52.36203,4.87407,Entire home/apt,4,2.0,4.0,25,$850.00,4,20,True,3,0,4.52,True,,212.5,3400.0,0.13,0.18,0.29,10.99,De Baarsjes - Oud-West,0.049315068493150684,
3132,29678104,0.54,False,Watergraafsmeer,52.35348,4.9451,Entire home/apt,3,2.0,1.0,7,$129.00,4,60,True,0,0,4.86,False,,43.0,516.0,0.05,0.12,0.17,4.99,Watergraafsmeer,0.0,
3133,29678352,1.0,False,De Pijp - Rivierenbuurt,52.34257,4.89527,Entire home/apt,4,2.0,3.0,12,$340.00,3,30,True,0,0,5.0,False,,85.0,1020.0,0.13,0.21,0.25,4.99,De Pijp - Rivierenbuurt,0.0273972602739726,
3134,29701331,0.41,True,De Pijp - Rivierenbuurt,52.35478,4.90439,Entire home/apt,4,2.0,2.0,10,$299.00,2,14,True,0,2,4.97,False,,74.75,598.0,0.09,0.24,0.23,4.99,De Pijp - Rivierenbuurt,,
3135,29705321,0.97,False,De Baarsjes - Oud-West,52.361416,4.86674,Private room,4,1.0,2.0,7,$171.00,3,1125,True,3,7,4.99,True,,42.75,513.0,0.08,0.18,0.19,4.99,De Baarsjes - Oud-West,0.1780821917808219,
3136,29705676,1.0,True,Oostelijk Havengebied - Indische Buurt,52.3764,4.94627,Private room,2,1.0,1.0,8,$120.00,2,14,True,4,6,4.99,False,,60.0,240.0,0.06,0.15,0.2,4.99,Oostelijk Havengebied - Indische Buurt,,
3137,29723106,,False,Westerpark,52.38225,4.87299,Entire home/apt,2,1.0,1.0,1,$110.00,2,1125,True,0,0,4.67,False,,55.0,220.0,0.06,0.19,0.15,4.99,Westerpark,,
3138,29730599,1.0,False,Watergraafsmeer,52.35645,4.93407,Entire home/apt,4,2.0,2.0,9,$285.00,4,14,True,0,0,5.0,False,,71.25,1140.0,0.06,0.2,0.3,4.99,Watergraafsmeer,0.0,
3139,29750219,,False,Watergraafsmeer,52.33857,4.91858,Entire home/apt,2,1.0,1.0,1,$80.00,3,25,True,0,0,4.67,True,,40.0,240.0,0.04,0.08,0.15,4.99,Watergraafsmeer,0.0,
3140,29775727,,False,Centrum-Oost,52.37121,4.91932,Private room,2,1.0,1.0,6,$90.00,1,2,True,0,0,4.81,False,,45.0,90.0,0.06,0.1,0.14,4.99,Centrum-Oost,,
3141,29776071,1.0,True,Centrum-West,52.37206,4.8972,Private room,2,1.0,1.0,10,$138.00,1,31,True,1,15,4.87,False,,69.0,138.0,0.07,0.13,0.18,4.99,Centrum-West,,
3142,29795660,1.0,False,Bos en Lommer,52.38092,4.86146,Entire home/apt,2,1.0,1.0,2,$120.00,4,120,True,0,0,5.0,False,,60.0,480.0,0.07,0.13,0.16,4.99,Bos en Lommer,0.021917808219178082,
3143,29800652,,False,Bos en Lommer,52.3786,4.85046,Entire home/apt,4,2.0,2.0,10,$220.00,2,1125,True,0,0,4.93,True,,55.0,440.0,0.1,0.14,0.22,4.99,Bos en Lommer,,
3144,29836165,0.07,False,De Pijp - Rivierenbuurt,52.35616,4.90086,Private room,2,1.0,,9,$186.00,2,1125,True,5,0,,False,,93.0,372.0,0.07,0.14,0.18,4.99,De Pijp - Rivierenbuurt,,
3145,29845284,0.76,True,Centrum-West,52.38748,4.8882,Private room,2,1.0,2.0,7,$115.00,3,1125,True,3,3,4.97,True,,57.5,345.0,0.07,0.13,0.17,4.99,Centrum-West,0.1643835616438356,
3146,29845425,0.64,False,Centrum-West,52.37767,4.8928,Private room,4,1.0,2.0,13,$278.00,1,1125,True,5,3,4.44,True,,69.5,278.0,0.08,0.26,0.25,4.99,Centrum-West,0.08767123287671233,
3147,29868977,1.0,True,Noord-Oost,52.40393,4.94149,Private room,3,1.0,2.0,2,$86.00,3,14,True,1,5,4.89,False,,28.67,258.0,0.05,0.11,0.16,4.99,Noord-Oost,0.25205479452054796,
3148,29871927,0.89,True,Oostelijk Havengebied - Indische Buurt,52.37546,4.94386,Private room,2,1.0,1.0,3,$110.00,2,1125,True,1,3,4.99,False,,55.0,220.0,0.06,0.16,0.19,4.99,Oostelijk Havengebied - Indische Buurt,,
3149,29874862,0.7,True,Oud-Noord,52.39956,4.89681,Private room,16,1.0,20.0,21,$529.00,2,1125,True,0,0,4.89,True,,336.0,1058.0,0.13,0.15,0.28,10.99,Oud-Noord,,
3150,29897394,0.0,False,Buitenveldert - Zuidas,52.32338,4.86945,Private room,2,1.0,1.0,9,$95.00,1,1125,True,0,0,0.0,False,,47.5,95.0,0.06,0.16,0.16,4.99,Buitenveldert - Zuidas,,
3151,29901220,0.88,True,Centrum-West,52.37206,4.8972,Private room,2,1.0,1.0,6,$135.00,1,31,True,0,11,4.86,False,,67.5,135.0,0.07,0.24,0.2,4.99,Centrum-West,,
3152,29913161,0.37,False,De Pijp - Rivierenbuurt,52.35045,4.89747,Entire home/apt,2,1.0,1.0,6,$140.00,2,1125,True,0,1,4.94,False,,70.0,280.0,0.07,0.11,0.16,4.99,De Pijp - Rivierenbuurt,,
3153,29914252,1.0,False,Geuzenveld - Slotermeer,52.38388,4.78787,Entire home/apt,2,1.0,1.0,6,$71.00,1,365,True,15,0,4.39,True,,35.5,71.0,0.05,0.08,0.15,2.99,Geuzenveld - Slotermeer,,
3154,29919168,1.0,True,Watergraafsmeer,52.353,4.93819,Private room,2,1.0,2.0,8,$99.00,3,14,True,4,1,4.97,False,,49.5,297.0,0.05,0.14,0.15,4.99,Watergraafsmeer,0.7534246575342466,
3155,29919544,1.0,True,Watergraafsmeer,52.35229,4.93761,Private room,2,1.0,1.0,3,$100.00,3,1125,True,7,1,4.96,False,,50.0,300.0,0.05,0.15,0.18,4.99,Watergraafsmeer,0.7342465753424657,
3156,29923896,0.88,True,Centrum-West,52.37988,4.88459,Private room,2,1.0,1.0,7,$139.00,1,1125,True,5,6,4.89,True,,69.5,139.0,0.06,0.13,0.21,4.99,Centrum-West,,
3157,29953708,0.25,False,De Pijp - Rivierenbuurt,52.3578,4.90303,Entire home/apt,4,2.0,2.0,13,$457.00,3,1125,True,10,0,4.37,True,,114.25,1371.0,0.08,0.29,0.22,10.99,De Pijp - Rivierenbuurt,0.2328767123287671,
3158,29959998,0.0,False,De Pijp - Rivierenbuurt,52.34282,4.8952,Entire home/apt,2,1.0,2.0,4,$130.00,20,1125,True,0,0,5.0,False,,65.0,2600.0,0.06,0.12,0.2,4.99,De Pijp - Rivierenbuurt,0.0958904109589041,
3159,29961732,0.06,False,De Pijp - Rivierenbuurt,52.35477,4.89571,Entire home/apt,4,2.0,4.0,9,$231.00,3,8,True,0,0,5.0,False,,57.75,693.0,0.06,0.23,0.22,4.99,De Pijp - Rivierenbuurt,0.0,
3160,30026596,0.83,False,Oostelijk Havengebied - Indische Buurt,52.36451,4.93759,Entire home/apt,2,1.0,1.0,5,$103.00,2,3,True,1,1,4.71,False,,51.5,206.0,0.05,0.17,0.18,4.99,Oostelijk Havengebied - Indische Buurt,,
3161,30030055,0.2,False,Oud-Oost,52.358418,4.924475,Entire home/apt,2,1.0,1.0,8,$189.00,2,20,True,1,0,5.0,False,,94.5,378.0,0.05,0.15,0.25,4.99,Oud-Oost,0.2602739726027397,
3162,30041153,1.0,True,Westerpark,52.38939,4.88606,Private room,4,1.0,2.0,6,$170.00,2,1125,True,3,5,4.88,False,,42.5,340.0,0.07,0.21,0.21,4.99,Westerpark,,
3163,30041745,1.0,False,De Baarsjes - Oud-West,52.37002,4.85277,Private room,2,1.0,1.0,2,$79.00,3,1125,True,20,3,4.26,True,,39.5,237.0,0.05,0.13,0.14,4.99,De Baarsjes - Oud-West,0.23013698630136986,
3164,30042149,1.0,False,De Baarsjes - Oud-West,52.37039,4.85395,Private room,2,1.0,1.0,4,$78.00,3,1125,True,7,1,4.32,True,,39.0,234.0,0.05,0.09,0.15,4.99,De Baarsjes - Oud-West,0.14520547945205478,
3165,30059099,,False,Zuid,52.34988,4.84792,Entire home/apt,6,3.0,3.0,12,$400.00,2,2,True,0,0,4.84,True,,66.67,800.0,0.11,0.22,0.22,10.99,Zuid,,
3166,30089759,1.0,False,Bos en Lommer,52.37645,4.84566,Entire home/apt,2,1.0,1.0,6,$100.00,2,1125,True,0,0,4.79,False,,50.0,200.0,0.07,0.1,0.19,4.99,Bos en Lommer,,
3167,30100534,1.0,True,Oud-Oost,52.35981,4.91453,Private room,1,1.0,1.0,4,$65.00,2,5,True,3,3,4.64,False,,65.0,130.0,0.06,0.14,0.16,2.99,Oud-Oost,0.16164383561643836,
3168,30108002,0.67,False,Noord-Oost,52.40935,4.92851,Entire home/apt,4,2.0,3.0,6,$179.00,3,30,True,0,1,5.0,False,,44.75,537.0,0.08,0.17,0.24,4.99,Noord-Oost,0.5205479452054794,
3169,30123385,0.13,False,Oostelijk Havengebied - Indische Buurt,52.37683,4.9264,Private room,1,1.0,1.0,4,$79.00,1,92,True,0,0,5.0,False,,79.0,79.0,0.06,0.1,0.16,4.99,Oostelijk Havengebied - Indische Buurt,,
3170,30123898,,False,De Pijp - Rivierenbuurt,52.35363,4.89877,Entire home/apt,3,2.0,2.0,13,$385.00,2,25,True,0,0,4.75,False,,128.33,770.0,0.09,0.24,0.25,4.99,De Pijp - Rivierenbuurt,,
3171,30140860,0.55,False,Zuid,52.35372,4.87803,Private room,2,1.0,1.0,10,$120.00,3,1125,True,0,4,4.89,False,,60.0,360.0,0.07,0.09,0.14,4.99,Zuid,0.15616438356164383,
3172,30141051,0.52,False,Zuid,52.35493,4.88012,Private room,2,1.0,1.0,9,$108.00,3,31,True,1,2,4.89,False,,54.0,324.0,0.07,0.15,0.16,4.99,Zuid,0.0136986301369863,
3173,30142159,,False,Westerpark,52.38352,4.8794,Entire home/apt,4,2.0,2.0,14,$250.00,2,1125,True,0,0,4.76,True,,62.5,500.0,0.12,0.28,0.16,4.99,Westerpark,0.0,
3174,30152254,0.0,False,Oud-Oost,52.3565,4.91704,Entire home/apt,2,1.0,1.0,9,$150.00,4,30,True,0,0,,False,,75.0,600.0,0.09,0.11,0.19,4.99,Oud-Oost,0.0,
3175,30169743,0.63,False,Centrum-Oost,52.3712,4.911,Entire home/apt,6,3.0,3.0,30,$757.00,1,1125,True,19,1,3.57,True,,126.17,757.0,0.09,0.29,0.29,10.99,Centrum-Oost,0.5452054794520548,
3176,30177899,0.74,False,Zuid,52.35618,4.85146,Entire home/apt,2,1.0,1.0,12,$195.00,1,14,True,1,2,4.5,False,,97.5,195.0,0.07,0.24,0.24,4.99,Zuid,,
3177,30202932,1.0,True,De Baarsjes - Oud-West,52.36639,4.8601,Private room,2,1.0,2.0,1,$75.00,3,1125,True,0,5,4.88,True,,37.5,225.0,0.06,0.12,0.16,4.99,De Baarsjes - Oud-West,0.3178082191780822,
3178,30202960,,False,Slotervaart,52.36087,4.82333,Private room,2,1.0,1.0,1,$50.00,2,8,True,0,0,4.61,False,,25.0,100.0,0.06,0.11,0.18,2.99,Slotervaart,,
3179,30244717,1.0,False,De Aker - Nieuw Sloten,52.33299,4.80352,Entire home/apt,2,1.0,2.0,6,$88.00,1,90,True,0,6,4.77,True,,44.0,88.0,0.06,0.07,0.15,4.99,De Aker - Nieuw Sloten,,
3180,30250279,0.53,False,Centrum-Oost,52.37103,4.91205,Private room,4,1.0,4.0,13,$210.00,2,20,True,10,3,4.48,True,,52.5,420.0,0.09,0.22,0.2,4.99,Centrum-Oost,,
3181,30251394,0.88,False,De Baarsjes - Oud-West,52.36489,4.86007,Entire home/apt,2,1.0,1.0,12,$178.00,3,22,True,3,1,5.0,False,,89.0,534.0,0.06,0.19,0.19,4.99,De Baarsjes - Oud-West,0.04657534246575343,
3182,30261748,1.0,True,Oud-Oost,52.35585,4.9094,Private room,4,1.0,2.0,7,$162.00,3,30,True,3,3,4.69,False,,40.5,486.0,0.09,0.15,0.19,4.99,Oud-Oost,0.4301369863013699,
3183,30264925,0.67,True,Centrum-West,52.37252,4.89583,Private room,2,1.0,1.0,9,$136.00,2,1125,True,4,4,4.71,True,,68.0,272.0,0.05,0.16,0.15,4.99,Centrum-West,0.29041095890410956,
3184,30265278,1.0,True,Centrum-West,52.37106,4.89581,Private room,2,1.0,1.0,9,$136.00,1,1125,True,0,4,4.79,True,,68.0,136.0,0.08,0.17,0.14,4.99,Centrum-West,0.29041095890410956,
3185,30265387,,False,Oostelijk Havengebied - Indische Buurt,52.36433,4.9373,Entire home/apt,2,1.0,1.0,7,$150.00,4,1125,True,0,0,4.71,False,,75.0,600.0,0.09,0.12,0.21,4.99,Oostelijk Havengebied - Indische Buurt,0.0,
3186,30282572,0.44,False,De Baarsjes - Oud-West,52.37284,4.87271,Entire home/apt,2,1.0,2.0,3,$131.00,3,1125,True,0,3,4.95,False,,65.5,393.0,0.07,0.18,0.19,4.99,De Baarsjes - Oud-West,0.0,
3187,30289771,0.75,False,De Baarsjes - Oud-West,52.36779,4.85723,Entire home/apt,2,1.0,1.0,9,$180.00,2,1125,True,0,0,4.93,False,,90.0,360.0,0.07,0.22,0.23,4.99,De Baarsjes - Oud-West,,
3188,30316474,1.0,True,Noord-Oost,52.38324,4.96243,Private room,3,1.0,3.0,8,$99.00,1,1125,True,0,1,4.84,True,,33.0,99.0,0.06,0.12,0.14,4.99,Noord-Oost,,
3189,30356862,0.85,False,Centrum-West,52.37318,4.88985,Entire home/apt,5,3.0,2.0,14,$446.00,3,90,True,18,1,4.42,True,,89.2,1338.0,0.11,0.2,0.28,10.99,Centrum-West,0.8904109589041096,
3190,30359891,0.0,False,Zuid,52.35697,4.85934,Entire home/apt,4,2.0,2.0,7,$195.00,4,30,True,1,0,4.92,False,,48.75,780.0,0.06,0.15,0.21,4.99,Zuid,0.00821917808219178,
3191,30371430,0.68,False,Westerpark,52.37831,4.86941,Entire home/apt,3,2.0,1.0,3,$120.00,3,1125,True,6,0,4.67,False,,40.0,360.0,0.07,0.17,0.2,4.99,Westerpark,0.01643835616438356,
3192,30374406,1.0,True,Centrum-Oost,52.37115,4.91163,Private room,2,1.0,1.0,5,$141.00,2,1125,True,5,3,4.85,True,,70.5,282.0,0.05,0.1,0.16,4.99,Centrum-Oost,,
3193,30389816,,False,IJburg - Zeeburgereiland,52.35101,4.99379,Entire home/apt,2,1.0,1.0,8,$140.00,2,1125,True,0,0,,False,,70.0,280.0,0.07,0.11,0.17,4.99,IJburg - Zeeburgereiland,,
3194,30393444,,False,IJburg - Zeeburgereiland,52.35154,4.99529,Entire home/apt,2,1.0,1.0,3,$130.00,2,1125,True,0,0,4.0,False,,65.0,260.0,0.05,0.15,0.2,4.99,IJburg - Zeeburgereiland,,
3195,30394912,0.52,False,Centrum-West,52.38075,4.88625,Private room,2,1.0,1.0,22,$557.00,3,30,True,8,0,4.48,True,,278.5,1671.0,0.1,0.17,0.36,10.99,Centrum-West,0.030136986301369864,
3196,30395086,1.0,False,Oud-Noord,52.39706,4.90492,Entire home/apt,4,2.0,3.0,18,$426.00,1,1125,True,1,0,3.38,True,,106.5,426.0,0.1,0.21,0.34,10.99,Oud-Noord,0.4767123287671233,
3197,30418746,0.81,True,Centrum-West,52.38176,4.88554,Private room,2,1.0,1.0,8,$136.00,1,1125,True,6,6,4.87,True,,68.0,136.0,0.06,0.2,0.17,4.99,Centrum-West,,
3198,30442884,1.0,False,De Baarsjes - Oud-West,52.36612,4.8634,Entire home/apt,2,1.0,1.0,10,$118.00,2,65,True,0,0,4.43,True,,59.0,236.0,0.08,0.12,0.21,4.99,De Baarsjes - Oud-West,,
3199,30453053,0.75,False,Oostelijk Havengebied - Indische Buurt,52.36422,4.93679,Entire home/apt,2,1.0,3.0,3,$130.00,5,30,True,0,0,4.83,False,,65.0,650.0,0.06,0.17,0.17,4.99,Oostelijk Havengebied - Indische Buurt,0.030136986301369864,
3200,30456037,0.43,False,De Pijp - Rivierenbuurt,52.35276,4.89862,Entire home/apt,4,2.0,3.0,3,$120.00,6,18,True,0,0,5.0,False,,30.0,720.0,0.08,0.19,0.18,4.99,De Pijp - Rivierenbuurt,0.03561643835616438,
3201,30461243,1.0,False,Zuid,52.34902,4.87893,Private room,2,1.0,1.0,1,$78.00,1,90,True,2,6,4.9,False,,39.0,78.0,0.06,0.11,0.16,4.99,Zuid,,
3202,30464560,1.0,False,Oostelijk Havengebied - Indische Buurt,52.3593,4.93622,Entire home/apt,2,1.0,2.0,3,$88.00,2,50,True,0,1,5.0,False,,44.0,176.0,0.05,0.1,0.14,4.99,Oostelijk Havengebied - Indische Buurt,,
3203,30467382,0.24,False,Zuid,52.35438,4.86322,Entire home/apt,6,3.0,4.0,23,$650.00,3,7,True,0,0,4.28,True,,108.33,1950.0,0.13,0.27,0.3,10.99,Zuid,0.04657534246575343,
3204,30504115,1.0,True,Oud-Oost,52.36264,4.92591,Private room,2,1.0,1.0,4,$104.00,1,5,True,0,0,4.98,False,,52.0,104.0,0.06,0.17,0.19,4.99,Oud-Oost,,
3205,30505312,0.1,False,Oud-Noord,52.39614,4.91603,Entire home/apt,4,2.0,1.0,5,$138.00,2,1125,True,1,0,4.87,False,,34.5,276.0,0.07,0.11,0.18,4.99,Oud-Noord,0.2,
3206,30514273,0.19,False,De Pijp - Rivierenbuurt,52.35723,4.90015,Private room,2,1.0,,1,$186.00,1,1125,True,5,0,,True,,93.0,186.0,0.07,0.18,0.2,4.99,De Pijp - Rivierenbuurt,,
3207,30551730,1.0,True,De Pijp - Rivierenbuurt,52.3544,4.88679,Private room,4,1.0,3.0,5,$359.00,2,1125,True,7,8,4.98,True,,89.75,718.0,0.09,0.15,0.21,4.99,De Pijp - Rivierenbuurt,0.32054794520547947,
3208,30562707,,False,Oud-Oost,52.3603,4.92601,Entire home/apt,2,1.0,1.0,8,$180.00,5,22,True,0,0,5.0,False,,90.0,900.0,0.08,0.22,0.19,4.99,Oud-Oost,0.0,
3209,30685379,0.16,False,De Pijp - Rivierenbuurt,52.3566,4.88916,Shared room,1,1.0,2.0,8,$45.00,1,1125,True,0,0,4.37,True,,45.0,45.0,0.1,0.1,0.13,0.99,De Pijp - Rivierenbuurt,,
3210,30690086,1.0,False,De Aker - Nieuw Sloten,52.34609,4.80854,Private room,2,1.0,1.0,10,$371.00,2,30,True,0,0,,True,,185.5,742.0,0.06,0.25,0.32,4.99,De Aker - Nieuw Sloten,,
3211,30691249,,False,De Pijp - Rivierenbuurt,52.35477,4.90233,Entire home/apt,2,1.0,1.0,8,$110.00,3,1125,True,0,0,5.0,False,,55.0,330.0,0.07,0.15,0.19,4.99,De Pijp - Rivierenbuurt,0.0,
3212,30705618,0.31,False,Westerpark,52.38258,4.87104,Entire home/apt,3,2.0,1.0,9,$144.00,2,1125,True,0,1,5.0,True,,48.0,288.0,0.07,0.23,0.2,4.99,Westerpark,,
3213,30708651,0.2,False,Westerpark,52.3738,4.87311,Entire home/apt,4,2.0,2.0,6,$250.00,1,28,True,0,0,4.87,False,,62.5,250.0,0.11,0.19,0.3,4.99,Westerpark,,
3214,30723226,0.32,False,Centrum-West,52.38194,4.88528,Private room,2,1.0,1.0,4,$90.00,2,1125,True,6,3,4.79,False,,45.0,180.0,0.07,0.11,0.15,4.99,Centrum-West,,
3215,30733364,0.9,False,Oud-Noord,52.3998,4.91349,Entire home/apt,2,1.0,1.0,8,$100.00,2,7,True,0,0,4.83,False,,50.0,200.0,0.09,0.15,0.15,4.99,Oud-Noord,,
3216,30757070,1.0,False,Noord-Oost,52.38883,4.95662,Entire home/apt,4,2.0,5.0,7,$177.00,3,30,True,0,0,4.82,True,,44.25,531.0,0.08,0.16,0.19,4.99,Noord-Oost,0.0,
3217,30762384,1.0,True,Centrum-Oost,52.37695,4.90782,Entire home/apt,4,2.0,2.0,8,$274.00,1,1125,True,10,5,4.87,True,,68.5,274.0,0.05,0.29,0.25,4.99,Centrum-Oost,0.8657534246575342,
3218,30762441,0.92,True,Centrum-Oost,52.37847,4.90756,Entire home/apt,5,3.0,3.0,15,$473.00,1,1125,True,11,25,4.05,True,,94.6,473.0,0.15,0.25,0.26,10.99,Centrum-Oost,0.9205479452054794,
3219,30765293,0.71,False,Noord-West,52.40417,4.91631,Entire home/apt,4,2.0,2.0,5,$120.00,3,10,True,0,0,5.0,False,,30.0,360.0,0.06,0.14,0.19,4.99,Noord-West,0.0,
3220,30770374,1.0,False,Centrum-West,52.3797,4.88452,Private room,4,1.0,2.0,9,$156.00,2,1125,True,0,5,4.58,True,,39.0,312.0,0.07,0.13,0.16,4.99,Centrum-West,,
3221,30783775,0.59,False,Zuid,52.35184,4.85199,Hotel room,2,1.0,1.0,4,$204.00,1,1125,True,12,3,4.78,True,,102.0,204.0,0.11,0.21,0.31,4.99,Zuid,,
3222,30808063,0.52,False,Centrum-Oost,52.36045,4.89855,Private room,2,1.0,1.0,4,$145.00,2,1125,True,1,6,4.51,True,,72.5,290.0,0.06,0.14,0.2,4.99,Centrum-Oost,,
3223,30809788,0.52,False,De Pijp - Rivierenbuurt,52.35706,4.89984,Private room,2,1.0,1.0,5,$115.00,1,37,True,6,4,4.7,False,,57.5,115.0,0.07,0.11,0.17,4.99,De Pijp - Rivierenbuurt,,
3224,30812596,0.79,True,Centrum-Oost,52.3694,4.93222,Private room,4,1.0,3.0,4,$124.00,2,15,True,2,8,4.96,True,,31.0,248.0,0.06,0.14,0.2,4.99,Centrum-Oost,,
3225,30814294,0.96,False,De Baarsjes - Oud-West,52.36535,4.87496,Shared room,2,1.0,1.0,17,$288.00,2,90,True,2,4,4.85,False,,144.0,576.0,0.06,0.21,0.26,4.99,De Baarsjes - Oud-West,0.024657534246575342,
3226,30823357,0.87,True,Centrum-Oost,52.37208,4.91191,Private room,2,1.0,1.0,10,$156.00,2,1125,True,5,3,4.72,True,,78.0,312.0,0.06,0.21,0.22,4.99,Centrum-Oost,,
3227,30844610,0.62,False,Bos en Lommer,52.37563,4.83712,Entire home/apt,2,1.0,1.0,6,$156.00,2,1125,True,22,3,4.85,False,,78.0,312.0,0.08,0.19,0.18,4.99,Bos en Lommer,,
